udp,select,poll,sys,dev,etc,root,mkdir,connect,tcp,clone_API,proc,var,network_http,File_IO,accept,home,munmap,rename,mmap,chdir_API,network_connection,execve_API,attack_map
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,148,0,0,252,0,0,0,1493,0,0,231,14,602,38,0,56,0,56,28,1549,0,2
0,44,154,0,0,252,0,0,0,1531,0,0,231,14,602,41,0,56,0,56,28,1587,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,160,0,0,252,0,0,0,1571,0,0,231,14,602,43,0,56,0,56,28,1627,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,500,0,0,1152,0,0,0,5595,0,0,1107,70,2803,119,0,256,0,256,128,5851,0,2
0,40,350,0,0,792,0,0,0,3889,0,0,760,48,1926,85,0,176,0,176,88,4065,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,154,0,0,252,0,0,0,1531,0,0,231,14,602,40,0,56,0,56,28,1587,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,240,0,0,504,0,0,0,2595,0,0,479,30,1221,60,0,112,0,112,56,2707,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,42,262,0,0,540,0,0,0,2814,0,0,512,32,1307,66,0,120,0,120,60,2934,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,46,0,64,0,64,32,1816,0,2
0,44,170,0,0,288,0,0,0,1710,0,0,264,16,688,44,0,64,0,64,32,1774,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1746,0,0,264,16,688,48,0,64,0,64,32,1810,0,2
0,43,176,0,0,288,0,0,0,1746,0,0,264,16,688,48,0,64,0,64,32,1810,0,2
0,44,154,0,0,252,0,0,0,1531,0,0,231,14,602,41,0,56,0,56,28,1587,0,2
0,44,154,0,0,252,0,0,0,1531,0,0,231,14,602,41,0,56,0,56,28,1587,0,2
0,44,170,0,0,288,0,0,0,1710,0,0,264,16,688,44,0,64,0,64,32,1774,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1746,0,0,264,16,688,48,0,64,0,64,32,1810,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,42,152,0,0,252,0,0,0,1518,0,0,231,14,602,40,0,56,0,56,28,1574,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,154,0,0,252,0,0,0,1531,0,0,231,14,602,41,0,56,0,56,28,1587,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,240,0,0,504,0,0,0,2595,0,0,479,30,1221,60,0,112,0,112,56,2707,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,168,0,0,288,0,0,0,1690,0,0,263,15,681,44,0,64,0,64,31,1754,0,2
0,41,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,40,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,160,0,0,252,0,0,0,1565,0,0,231,14,602,44,0,56,0,56,28,1621,0,2
0,43,176,0,0,288,0,0,0,1746,0,0,264,16,688,48,0,64,0,64,32,1810,0,2
0,44,154,0,0,252,0,0,0,1531,0,0,231,14,602,41,0,56,0,56,28,1587,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,262,0,0,540,0,0,0,2813,0,0,512,32,1307,65,0,120,0,120,60,2933,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1742,0,0,264,16,688,47,0,64,0,64,32,1806,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,160,0,0,252,0,0,0,1570,0,0,231,14,602,44,0,56,0,56,28,1626,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,264,0,0,540,0,0,0,2826,0,0,512,32,1307,64,0,120,0,120,60,2946,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1749,0,0,264,16,688,46,0,64,0,64,32,1813,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,478,0,0,1116,0,0,0,5376,0,0,1074,68,2717,114,0,248,0,248,124,5624,0,2
0,42,284,0,0,576,0,0,0,3031,0,0,545,34,1393,71,0,128,0,128,64,3159,0,2
0,41,154,0,0,252,0,0,0,1521,0,0,231,14,602,42,0,56,0,56,28,1577,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,38,160,0,0,252,0,0,0,1572,0,0,231,14,602,44,0,56,0,56,28,1628,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,42,370,0,0,828,0,0,0,4095,0,0,793,50,2012,90,0,184,0,184,92,4279,0,2
0,38,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1750,0,0,264,16,688,46,0,64,0,64,32,1814,0,2
0,42,176,0,0,288,0,0,0,1749,0,0,264,16,688,46,0,64,0,64,32,1813,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,38,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,42,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,41,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,38,138,0,0,216,0,0,0,1353,0,0,198,12,516,39,0,48,0,48,24,1401,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,42,478,0,0,1116,0,0,0,5370,0,0,1074,68,2717,114,0,248,0,248,124,5618,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,42,154,0,0,252,0,0,0,1539,0,0,261,15,637,42,0,56,0,56,30,1595,0,2
0,42,242,0,0,508,0,0,0,2605,0,0,511,31,1268,61,0,112,0,114,58,2723,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,284,0,0,576,0,0,0,3033,0,0,545,34,1393,72,0,128,0,128,64,3161,0,2
0,44,378,0,0,846,0,0,0,4165,0,0,825,51,2073,91,0,188,0,188,94,4357,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,38,160,0,0,252,0,0,0,1572,0,0,231,14,602,44,0,56,0,56,28,1628,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,38,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,38,160,0,0,252,0,0,0,1572,0,0,231,14,602,44,0,56,0,56,28,1628,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,176,0,0,288,0,0,0,1744,0,0,264,16,688,47,0,64,0,64,32,1808,0,2
0,44,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1750,0,0,264,16,688,46,0,64,0,64,32,1814,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,38,262,0,0,540,0,0,0,2807,0,0,512,32,1307,65,0,120,0,120,60,2927,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,258,0,0,540,0,0,0,2782,0,0,512,32,1307,64,0,120,0,120,60,2902,0,2
0,42,176,0,0,288,0,0,0,1743,0,0,264,16,688,47,0,64,0,64,32,1807,0,2
0,41,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,176,0,0,288,0,0,0,1744,0,0,264,16,688,47,0,64,0,64,32,1808,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,160,0,0,270,0,0,0,1582,0,0,263,15,663,42,0,60,0,60,30,1644,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,42,176,0,0,288,0,0,0,1748,0,0,264,16,688,47,0,64,0,64,32,1812,0,2
0,42,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,38,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,40,392,0,0,864,0,0,0,4314,0,0,826,52,2098,96,0,192,0,192,96,4506,0,2
0,41,154,0,0,252,0,0,0,1527,0,0,231,14,602,42,0,56,0,56,28,1583,0,2
0,40,176,0,0,288,0,0,0,1750,0,0,264,16,688,46,0,64,0,64,32,1814,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,372,0,0,828,0,0,0,4102,0,0,793,50,2012,91,0,184,0,184,92,4286,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,39,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,176,0,0,288,0,0,0,1749,0,0,264,16,688,47,0,64,0,64,32,1813,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,42,163,0,0,270,0,0,0,1607,0,0,263,15,663,43,0,60,0,60,30,1671,0,2
0,40,456,0,0,1080,0,0,0,5157,0,0,1041,66,2631,108,0,240,0,240,120,5397,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,176,0,0,288,0,0,0,1744,0,0,264,16,688,47,0,64,0,64,32,1808,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,138,0,0,216,0,0,0,1353,0,0,198,12,516,39,0,48,0,48,24,1401,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,156,0,0,261,0,0,0,1549,0,0,263,15,654,43,0,57,0,58,30,1611,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1746,0,0,264,16,688,48,0,64,0,64,32,1810,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,154,0,0,252,0,0,0,1532,0,0,231,14,602,41,0,56,0,56,28,1588,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,40,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,47,0,64,0,64,32,1816,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,160,0,0,252,0,0,0,1570,0,0,231,14,602,44,0,56,0,56,28,1626,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,42,284,0,0,576,0,0,0,3025,0,0,545,34,1393,71,0,128,0,128,64,3153,0,2
0,44,262,0,0,540,0,0,0,2814,0,0,512,32,1307,66,0,120,0,120,60,2934,0,2
0,44,148,0,0,252,0,0,0,1494,0,0,231,14,602,39,0,56,0,56,28,1550,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1746,0,0,264,16,688,48,0,64,0,64,32,1810,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,132,0,0,216,0,0,0,1314,0,0,198,12,516,36,0,48,0,48,24,1362,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,41,0,56,0,56,28,1589,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,43,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1752,0,0,264,16,688,48,0,64,0,64,32,1816,0,2
0,42,286,0,0,576,0,0,0,3039,0,0,545,34,1393,72,0,128,0,128,64,3167,0,2
0,44,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
0,44,176,0,0,288,0,0,0,1751,0,0,264,16,688,47,0,64,0,64,32,1815,0,2
0,40,154,0,0,252,0,0,0,1533,0,0,231,14,602,42,0,56,0,56,28,1589,0,2
